,ticker,year,MarketCap,CurrentRatio,DividendRecord,DividendYield,EPS,FCF_per_share,OperatingCF_per_share,OperatingIncomeMargin,ROE,ROCE,Debt_to_Total_Capital_Ratio,DividendGrowthRate
140,CFR,2021,8053601218.599999,6.1086572124972305,27,0.027437745813389022,6.9358996073697154,9.11748508734388,10.148292210103694,0.14869622592674953,0.09980257030265421,0.010658763658980181,0.5594518754147918,-0.01
141,CFR,2022,8597527292.9,2.5306367603444357,28,0.030110814972541033,9.006351752316634,9.642869033805146,11.23686033306131,0.19925405385646255,0.1846056454934101,0.01769472434820739,0.7530036183088095,0.07
142,CFR,2023,6958398558.33,2.077633901271993,29,0.033332794079385664,9.323135233801501,4.9925460662801635,7.46578305547187,0.16764995677347996,0.16089910605478835,0.029363904296057442,0.6958777654221385,0.1
143,CB,2013,35178866090.55,1.2285564853556485,19,0.0053423819608906355,11.059644134024936,,11.836585605920247,-0.9940293858055137,0.13037294015611448,0.04873755372686235,0.2088433880441346,
144,CB,2014,37756424727.68,1.2789968652037618,20,0.009209177523702821,8.6807117560503,,13.679803734736119,-0.44290855980387045,0.09642748504410721,0.039364236749707404,0.19262675326092887,
145,CB,2015,37925238080.85,8.906695156695157,21,0.009325404561687609,8.73172896882123,,11.905222560171218,-0.44577869068309894,0.09727132315084949,0.035638540365899585,0.270311560809457,0.67
146,CB,2016,61563786757.920006,8.564,22,0.008838962002936048,8.873986295680846,,21.574409729257447,-0.4497441926975754,0.08565510098394614,0.03487437690694725,0.21992405267835502,0.0
147,CB,2017,67779942447.27,4.562685093780849,23,0.009901612987486355,8.324113441656143,,9.708231760626163,-0.5538566510560432,0.07545141874462596,0.026076899445210803,0.20974766037619297,0.36
148,CB,2018,59319892370.04,9.888015717092339,24,0.010223188018251277,8.627985310682972,9.799579479574298,11.933710121792702,-0.5021548430479568,0.07874860868182541,0.03167485740933386,0.20664805966854313,0.12
149,CB,2019,70353894119.22,5.111624326404927,25,0.010518833108689927,9.854602203328422,10.95644142588288,14.031856123374238,-0.48671970982273444,0.08049737037103974,0.03302703195099178,0.22600995971351837,0.02
150,CB,2020,69376765640.0,0.4874277456647399,26,0.010812608707031086,7.838349842104285,19.6968213694316,21.70910082224467,-0.5734289048174696,0.05943708887804714,0.027515381086263484,0.20094368791084705,0.01
151,CB,2021,82460751625.72,9.596596596596596,27,0.011532014561295153,20.017693962968256,22.805027154439067,26.136230236928572,-0.37651050948416864,0.14299829185785579,0.05178468262540504,0.22329314134831754,0.03
152,CB,2022,91459625233.59999,16.41894736842105,28,0.011644981524329976,12.653316663436847,,27.154220167169658,-0.47339722022414554,0.10384211880678557,0.03595209074150558,0.23306159007757588,0.01
153,CB,2023,91590937962.0,5.483561643835617,29,0.0120775465874546,22.276526973077928,,31.169371812574255,-0.38234643611139035,0.15171324382005477,0.04454633499402326,0.2114309188730752,-0.02
154,BANF,2013,429801424.66,404.6917211328976,19,0.008356897635402925,3.5423463549577523,4.186486402234253,5.092730210774728,-1.881323897850644,3.542259032215991,0.04559790712985107,0.44365430665408895,
155,BANF,2014,491493062.09999996,12.307176391683434,20,0.011891242538756418,4.120542193102099,1.6833808324066677,2.1975537058145584,-6.448629999598829,0.10485070095221839,0.015820626629072777,0.0525096332971534,
156,BANF,2015,457161142.26,3196.354,21,0.012973217320564764,4.242361217342891,8.925499726044892,9.165474911725932,-6.213434950787025,0.10094430290918521,0.016954187398736675,0.04787288897539323,0.44
157,BANF,2016,735682805.5500001,3700.922,22,0.013586250323255201,4.469944377103568,5.0411945909587255,5.726479806538955,-0.1674678710901614,0.0993877040166279,0.017479352996928668,0.04429657564716492,0.1
158,BANF,2017,1631406897.45,1953.1944444444443,23,0.007330462147810361,2.710148435016965,2.8764150178198085,3.4409940026455295,-0.0766891299892782,0.11144374436747466,0.021680701839537932,0.041709291464662186,0.06
159,BANF,2018,1626935907.3999999,854.7916417910448,24,0.00875719285844681,3.858860432942953,2.7035701160651633,4.294268119735028,0.3596091806616284,0.13936146762975624,0.026738564635078944,0.03232137440336655,0.09
160,BANF,2019,2041430093.9199998,1698.4372727272728,25,0.011485770775615111,4.125463215753905,4.034468672000854,4.861953171730286,0.3589245733078107,0.13420942915793108,0.0261887865224741,0.028050480032263275,0.22
161,BANF,2020,1920655312.4,1469.92,26,0.012245753595799238,3.0435956739657626,2.701968211836655,4.7327231186742535,0.1315852754835132,0.0932553598936215,0.015628485884174113,0.026442055668349305,0.32
162,BANF,2021,2300476006.08,36.62257712989263,27,0.01306160523063388,5.141532782232669,5.4192056109480085,6.255045913093343,0.4049814157667717,0.1430614798239191,0.02350487478922974,0.06836730880696117,0.07
163,BANF,2022,2898966880.8,10563.033333333333,28,0.013906643088217601,5.873664205263728,6.280866394367123,6.882681237977391,0.38649683330831724,0.15437675282770882,0.02289223473575876,0.06478152944343094,0.06
164,BANF,2023,3205370641.94,715.4470307370934,29,0.015366238337876745,6.4514281685328685,6.393006556520268,7.076332937357882,0.398950730998042,0.14817374542416403,0.03795292484871681,0.06078690294191239,0.07
165,NJR,2013,970150666.08,0.8756387695710309,17,0.032872007698551094,2.7360534531459217,-1.3501651298067416,2.7166309029598392,0.049789748060391464,0.12937916392452423,0.08098794677070996,0.6117696213219933,
166,NJR,2014,1290651573.6000001,0.863030062471084,18,0.03437360672519188,3.3659603326423277,2.2369873163729586,8.491338502328077,0.05382081219428353,0.14694162286811996,0.09393514635210011,0.5598374685253581,
167,NJR,2015,2819115702.08,1.119502407704655,19,0.018358273703655892,2.115713659996046,1.159199701377586,4.570799669730738,0.09087497489929543,0.1634753323528668,0.09423482501754582,0.46518103157973056,0.05
168,NJR,2016,3056065602.5,1.062378413178262,20,0.019649182114489377,1.5295339197483735,-2.1199643079324244,1.6568247081665846,0.08907148420574139,0.11286903464881866,0.05918279280143834,0.554011102020843,0.08
169,NJR,2017,3479531381.4,0.7216726988310139,21,0.02085658581444564,1.525783911126533,-0.5252121046440176,2.8657448682034756,0.07547505815216936,0.10679314887158217,0.06248230333546733,0.6131184149356252,0.08
170,NJR,2018,4032339300.52,1.0254388955173002,22,0.022269607635225983,2.643880220750566,0.7699934749041588,4.51096008157208,0.06856759044001443,0.18030624161944722,0.06659527784458813,0.5709764293920633,0.07
171,NJR,2019,4011245981.16,1.146129840919223,23,0.023722336512729248,1.3770741001534377,-2.930383906947725,2.157006825469694,0.06469713565891168,0.0896888408367726,0.05104504434113372,0.5265126698866782,0.09
172,NJR,2020,3410993455.6499996,1.1660227609129847,24,0.025190293700813503,1.6988888795436643,-2.6752390377310458,2.2249381737830953,0.07652164785513808,0.0991589492279317,0.05584605525476425,0.5932457700698528,0.09
173,NJR,2021,3929838721.7200003,0.6032603836752551,25,0.025072408337769005,1.2317460696914801,-2.4413000225619856,4.084791355756747,0.08507360260670122,0.07228692556451742,0.04918464833517025,0.6476549898306051,0.13
174,NJR,2022,4775918003.58,0.684766513336467,26,0.02722192755161852,2.856336651880186,-2.8566067821460392,3.360836092237808,0.09000818870242504,0.1512879634164461,0.08472459131907759,0.6486143916094869,-0.01
175,NJR,2023,4350315003.9,0.6596516501922259,27,0.03174191462641016,2.712768135047739,-0.6345887774851026,4.908496952716495,0.15218554521499855,0.13297802068080383,0.07625565509598592,0.6248577011362991,0.09
176,OZK,2013,2048976600.0,229.78614026717557,17,0.009061424263852905,1.2034888538990636,0.5532167619679015,0.6927985414767548,0.6578785545605341,0.13942536938482267,0.03058885185418108,,
177,OZK,2014,2960035200.0,150.38520546459938,18,0.011795338696311131,1.5194209582372533,0.5542147066359211,0.7856648731744812,0.6375261558481888,0.13056726736313698,0.028741648657937973,,
178,OZK,2015,4320232080.0,169.219753890976,19,0.013735525051539072,2.0865160049457345,2.1107981865640886,2.303178092228786,0.7962192955140769,0.12443612077035103,0.03096236021192828,,0.4
179,OZK,2016,5506173000.0,222.98331084244444,20,0.015133038719432347,2.578595988538682,1.8792454632282714,2.310678127984718,0.8068212234312266,0.09671096253878142,0.025790167886097635,,0.3
180,OZK,2017,6095446050.0,93.5948948239187,21,0.01797378578885364,3.3534246357573783,2.747148455197959,3.056061172094206,0.7484855788370537,0.12190816498725124,0.03298520878866495,,0.32
181,OZK,2018,2939134200.0,84.407755771764,22,0.020234145834709092,3.239909895914246,4.804738232095697,5.4785925120397705,0.7698761393555777,0.11062851262356345,0.03443447551887713,,0.43
182,OZK,2019,3935973060.0,17.351654297385767,23,0.023927167853479793,3.301443343720447,2.526649923259383,3.2916608529835822,0.573357351279738,0.10261927244225849,0.024185154827246935,,0.15
183,OZK,2020,4047432450.0,23.367031832976107,24,0.027417640071152174,2.2551705489241702,3.8810213620736276,4.26427164213698,0.3819744668062389,0.06832384930637593,0.013978849122072683,,0.18
184,OZK,2021,6031125540.0,32.399844786983515,25,0.028805533153807922,4.466979894767702,3.9249486953972443,4.186625314385347,0.6863419690252781,0.1197212381594556,0.028618233126160863,,0.15
185,OZK,2022,4835242000.0,19.88419337734752,26,0.03565169876366793,4.673910521955261,6.090256835128417,6.3375807787903895,0.6768524619563868,0.12029672599608622,0.026361441234970848,,0.05
186,OZK,2023,5722128390.0,14.98942839410612,27,0.039762346726740255,6.015544312175072,7.42305783180793,7.676808931230569,0.7455122526229472,0.1344197053084831,0.025323301241911567,,0.15
187,WRB,2013,1700518527.62,34.94663863847678,11,0.005831875366995422,3.7806324339187913,4.910235568962816,6.199639762087828,-1.1585602885152828,0.11529542542899215,0.039785972262270985,,
188,WRB,2014,1925314818.84,10.973544504088846,12,0.02094615311988945,5.11944740857423,3.7848868292565623,5.797662709896602,-1.062935268808999,0.14137075716593553,0.04987055331896967,,
189,WRB,2015,2000053116.1399999,,13,0.0068847753163234415,4.0848498542716305,6.631711494541908,7.14718562454388,-1.2218812934011818,0.10949284016550419,0.03969280336213294,,2.44
190,WRB,2016,2388725836.29,9.281604053613385,14,0.02220924147328708,4.966565932248616,6.580768345694561,7.000171683984729,-1.1896954659046608,0.11925722102199869,0.04455814128367833,,-0.68
191,WRB,2017,2579760307.96,15.989958304023814,15,0.022656138720192957,4.518739816265422,4.897870426571395,5.850173771351011,-1.2484812806222807,0.10147090999943821,0.03784111165826909,,2.17
192,WRB,2018,2671707144.0,4.946550831591526,16,0.030571019973822743,5.25222351989938,4.6750723139886174,5.083775042673614,-1.2353304901639452,0.11783129033877537,0.03900156905336486,,0.02
193,WRB,2019,5632579663.97,151.68179092544474,17,0.024580480687750064,3.7181010281955142,5.906573993584833,6.236198176599298,-1.2185371003199617,0.11225528355099533,0.037681329730470406,,0.35
194,WRB,2020,5249398428.0,72.7659997093164,18,0.0069221881477352296,2.9842235476815286,8.876781490132302,9.091436166369043,-1.2959497711115981,0.08408915380327255,0.029861899427322296,,0.21
195,WRB,2021,6473705132.559999,120.26086956521739,19,0.029436840132855954,5.783949536359727,11.977293570264626,12.354224096143406,-1.1722725246962973,0.15368830744455406,0.04433321879639159,,-0.73
196,WRB,2022,12798740318.0,77.85627365356623,20,0.013005262657457979,5.22049654105655,9.510327311572539,9.709475966570666,-1.1430914022380694,0.20465234964729062,0.05457701536733548,,3.23
197,WRB,2023,12096085292.55,51.654076801683324,21,0.02859352080500313,5.384475660907777,11.2111353731544,11.41803884146422,-1.1567856971681811,0.18528224592246914,0.050705793620034155,,-0.34
198,XEL,2013,13913323933.52,0.8805696432177552,10,0.014690079843817495,1.9041932816766698,-1.629187587977423,5.189124193828374,0.16926873137526774,0.09912596239787998,0.06635406507891847,,
199,XEL,2014,18165938950.64,0.8277306675740168,11,0.015797539205287113,2.0194558409383814,-1.0683596181146613,5.2586732444476505,0.16670438943243424,0.09998607858920305,0.06419936387655346,0.337805882423109,
200,XEL,2015,18225600630.929996,0.6826080003508861,12,0.01701971537975971,1.9387805491597088,-1.2708470063089554,5.985787914986987,0.18142235123367198,0.09282213241869573,0.06104159630965867,0.38056815785446496,0.09
201,XEL,2016,20643967756.5,0.8752694795195565,13,0.019106379317920533,2.2140172150583255,-0.2819273924784867,6.017079733177213,0.20167461960925542,0.10189637963887124,0.06201857127783054,0.2890136120250306,0.08
202,XEL,2017,24428472204.91,0.7272504892367906,14,0.02020711726376499,2.2608978382569087,-0.2323919380786718,6.156416935880746,0.19493160294633463,0.10021824530772588,0.06042319346720764,0.32094374296046,0.12
203,XEL,2018,25326592495.49,0.6937219730941704,15,0.02020964599608805,2.4531318222561374,-1.6243973604947461,6.073495280795925,0.17032157406604836,0.10317460317460317,0.05158089917403135,0.6046323553197683,0.06
204,XEL,2019,33302981110.0,0.6814798598949212,16,0.02145995198847689,2.615630105673744,-1.8339913714709488,6.220700462692002,0.18249631364385463,0.10363320492484326,0.049542284219703574,0.6017148014440433,0.01
205,XEL,2020,35831017727.98,0.7725878744987025,17,0.022666012420745788,2.7407792529240105,-4.690770194583456,5.299212024662309,0.18358493840013881,0.10106346483704974,0.04640170561969508,0.5977090808722053,0.08
206,XEL,2021,36830510711.3,0.8400713436385255,18,0.02445809260194781,2.9355254084714217,-3.7773980678827623,4.0237101560074775,0.16402352765989128,0.1022931078657443,0.044863175835621626,0.6154963918922247,0.08
207,XEL,2022,38530914841.98,0.8463310299440605,19,0.026204821482295984,3.158787184242875,-1.2846219770019986,7.154580189195268,0.15858915741345525,0.1041079460269865,0.04634367628379604,0.6159250046065966,0.09
208,XEL,2023,34356440832.73,0.7199221514508138,20,0.02800304912291058,3.19132620674572,-0.9496493003698444,9.5992064953893,0.17464451640152048,0.10053360581289737,0.04586920430622828,0.610291352343871,0.08
209,LNT,2013,2862346660.2000003,0.7055047791809111,9,0.03214747153853765,3.3909100302064106,-0.6066141547923749,6.588929378205439,0.162933349609375,0.11464618760285245,0.06241717740599636,0.5652104781969233,
210,LNT,2014,3684173932.8,0.8587305507532724,10,0.03453504617422303,3.5452975994738574,-0.10095940278186423,8.037089600027691,0.1622541264961347,0.11437461831506092,0.05698326082147334,0.5538269906968899,
211,LNT,2015,3543331315.68,0.6082542485102627,11,0.03538373109867417,3.4232565118376987,-1.4375209502593425,7.678530054358916,0.17734202114580772,0.1042936548427808,0.058001598433893985,0.5454367912898068,0.07
212,LNT,2016,8626554750.06,0.7548192771084338,12,0.019002192942793025,1.6765224842396564,-3.531370388600167,1.725276478410629,0.16689759036144577,0.09396848842934515,0.05218722874596701,0.5423098591549296,0.05
213,LNT,2017,9857765806.06,0.42117263843648206,13,0.020230050558388852,2.0207596114480824,-4.086040771554807,2.254605803917262,0.19845071255395896,0.1117832719621252,0.06228195501212745,0.6104000149050733,0.08
214,LNT,2018,9973673537.75,0.47752569795024635,14,0.021469590016928546,2.2112714955552235,-4.684760817882226,2.2366884092972374,0.19637804187889077,0.11383213031816299,0.05928065070853801,0.5915617150898694,0.08
215,LNT,2019,13407647616.0,0.42648490749756574,15,0.022374011141587054,2.314070364064079,-4.415099329531782,2.693626878804748,0.21326754385964913,0.10893371757925072,0.0620604902027719,0.5910912090502003,0.08
216,LNT,2020,12875719424.95,0.6838858905165767,16,0.024493411342645568,2.4973144364804973,-3.753975867658183,2.0050553408280916,0.21662763466042154,0.10970464135021098,0.05130079814780966,0.5707493774054788,0.08
217,LNT,2021,15396669297.63,0.5204479065238559,17,0.02611925379529426,2.690892374130385,-2.7388014371712823,2.3235895574835075,0.21668029435813574,0.11252086811352253,0.0531547366507061,0.601251497803222,0.12
218,LNT,2022,13865161472.86,0.5289885738468049,18,0.027666605167406072,2.7315989124349973,-4.340295648038115,1.9352143898591962,0.2206896551724138,0.10930528999362651,0.05803370786516854,0.6089475979811826,0.07
219,LNT,2023,13137768302.4,0.5520833333333334,19,0.028905460806754647,2.7450552612814665,-3.854010729565871,3.3854379964879535,0.2341693568413211,0.10373321528700015,0.05815243226113136,0.6142857142857143,0.06
220,SRE,2013,10971424355.76,0.9148546578164339,9,0.035550261042616604,4.094717198356696,-3.2234137385665096,7.29767780406428,0.19380505825518612,0.09093386627906977,0.05872667398463227,0.6542170566986022,
221,SRE,2014,13715703621.12,0.8254093509567962,10,0.03481469969549984,4.713172709598201,-3.905316233103763,8.772752993489846,0.19465337562301768,0.10250750485608334,0.058267306691342315,0.6617791978976917,
222,SRE,2015,11672492740.8,0.6268430182133564,11,0.036271591962229226,5.432986030339018,-1.0390736811174697,11.671455534412509,0.14710194506890822,0.11423490558048946,0.061607093984345065,0.656874709437471,-0.01
223,SRE,2016,12587674504.48,0.5247173949721613,12,0.0393277933019253,5.476658931358971,-7.607359084946074,9.238364080562468,0.08965923598153785,0.10578333719403907,0.05523304426766048,0.6678634626727874,0.05
224,SRE,2017,13418460000.0,0.5035418236623964,13,0.04313736021067029,1.0199203187250996,-0.3187250996015936,14.442231075697212,0.13941908713692946,0.020205209155485397,0.04144320956662635,0.7033898305084746,0.09
225,SRE,2018,14823400000.0,0.4845141565864682,14,0.05055998057156854,3.372262773722628,-0.10218978102189781,12.832116788321168,0.41773906157196594,0.05391527599486521,0.033154476136684555,0.703479419347025,0.1
226,SRE,2019,22116080000.0,0.3649180327868852,15,0.05574338593675409,7.037671232876712,-2.1232876712328768,10.575342465753424,0.26946163080616864,0.10311606202017161,0.06099265681677431,0.6749575939457203,0.28
227,SRE,2020,18378439245.24,0.6595993566310864,16,0.06616942616783296,13.048139550920197,-7.227781871325349,8.981862267915577,0.19375549692172384,0.1610405168356651,0.08520674427940586,0.6113697582388348,0.17
228,SRE,2021,20961074381.48,0.43597409068261084,17,0.06470934796642631,4.1587811012693425,-3.7012520726774953,12.122941571378464,0.12701252236135957,0.050729379161695086,0.04217061764231576,0.5115527062848978,0.17
229,SRE,2022,24262780000.0,0.5972320436407718,18,0.06732062979956356,6.812101910828026,-13.42356687898089,3.6369426751592355,0.24925548860724428,0.0788862253365296,0.05459046232253367,0.5504285974831297,0.07
230,SRE,2023,47186893332.36,0.5421209117938554,19,0.034681108377393556,4.869885126393997,-3.450887704199193,9.847462021436705,0.2720095693779904,0.10723626852659111,0.06322398204719099,0.5445593303791236,0.03
231,DUK,2013,48721060000.0,1.2165664044423878,9,0.025721222853706194,3.774787535410765,1.2124645892351276,9.039660056657224,0.2108784429576853,0.0644810065327849,0.051001083525698404,0.5158607440727204,
232,DUK,2014,59062780000.00001,1.03044600729992,10,0.02622483416666246,2.6633663366336635,1.7001414427157002,9.315417256011315,0.21675097363355567,0.04606727828746177,0.042415206176136984,0.5385423017001965,
233,DUK,2015,49116320000.0,0.73,11,0.02719032941072018,4.093023255813954,-0.09593023255813954,9.738372093023257,0.23204167428258088,0.07088378181085911,0.051013156456139075,0.5482231193495195,0.02
234,DUK,2016,54334000000.0,0.6959570599948056,12,0.027649004659544955,3.0742857142857143,-1.4828571428571429,9.804285714285715,0.24944854704133498,0.05244559257183243,0.04309875422819899,0.5735546294467944,0.01
235,DUK,2017,58877000000.0,0.6772151898734177,13,0.029048053780396713,4.37,-2.04,9.462857142857143,0.24689461440547777,0.07328877069407509,0.049756043114994576,0.5891345434500138,0.03
236,DUK,2018,62740100000.0,0.6458347184362742,14,0.028208976573535185,3.6671251719394773,-3.030261348005502,9.88445667125172,0.2162673683238702,0.06084396467124632,0.03995366356989973,0.596424492502671,0.05
237,DUK,2019,66856929999.99999,0.6211361171366594,15,0.03020861722319175,5.113233287858117,-3.9740791268758526,11.199181446111869,0.2578125,0.08004784075861775,0.044910678344877365,0.5917374396177388,0.01
238,DUK,2020,70409640000.0,0.5324747010119595,16,0.030348551822580554,1.790637191157347,-1.3667100130039012,11.51625487646294,0.21058693448815996,0.028709031773830374,0.022624124641470945,0.5933186365948787,0.08
239,DUK,2021,80668100000.0,0.6239407444604859,17,0.033607891314194824,5.081924577373212,-1.8530559167750325,10.780234070221066,0.24104834114914317,0.07927620902304447,0.04154084448378195,0.6001200548358575,0.05
240,DUK,2022,79302300000.0,0.7005775446404917,18,0.03426484711238633,3.311688311688312,-7.064935064935065,7.697402597402597,0.22834137263093926,0.051701066461214064,0.033219649149252885,0.6243106547637184,0.11
241,DUK,2023,74817840000.0,0.7388184921599259,19,0.03492009874508317,3.684824902723735,-3.5356679636835278,12.811932555123217,0.2714428319127697,0.0578473692783841,0.03942735417580352,0.6384969268705605,0.02
242,AIZ,2013,4767238164.96,0.09412046637697372,8,0.005325170022627319,6.806615584785297,13.577326055524036,14.305814228304289,-1.3931144825671442,0.10115012395833312,0.13403517999706105,,
243,AIZ,2014,4742168822.370001,0.06806069020230067,9,0.005770181034369811,6.795238047618745,8.361654942133182,9.56805511561769,-0.7142328875758032,0.09088575527371762,0.12633393079160124,,
244,AIZ,2015,5303590088.440001,0.07405657000583092,10,0.007381401096951935,2.1503290808348487,1.74644382494584,3.4912475683893485,-0.849203718948235,0.03129996306339104,0.04505484016079111,,0.05
245,AIZ,2016,5194725832.8,0.05108591066300174,11,0.011557485208782083,10.106990376371881,0.41770435819717316,1.9413143878209873,-0.5983651982261876,0.13796637466142847,0.17544702011116162,,0.22
246,AIZ,2017,5285812162.08,0.04832818949449521,12,0.011714244915817894,9.912660986307479,8.933986027497676,10.118697819741122,-0.6613873733437257,0.121669086311057,0.09253015658949576,,0.33
247,AIZ,2018,5537139081.76,0.059049845016234295,13,0.012335430222631763,4.054339193673345,9.2700608097575,10.607508161295957,-0.6335757545671168,0.04910015649452269,0.06071930317504917,,-0.05
248,AIZ,2019,7857707654.440001,0.5706957680605497,14,0.014633078907609905,6.3824222286587675,21.737936241937376,23.57792884993806,-0.5423812061740394,0.0676832720067931,0.0159124677843842,,0.24
249,AIZ,2020,7896374805.76,0.17502168666167037,15,0.015426162849442746,7.604220604650084,21.05996486877682,23.1507805159719,-0.5588688838876386,0.07406660617669791,0.02180190586196939,,0.15
250,AIZ,2021,8689836052.18,0.6063018315668101,16,0.01502061920184431,24.425103848392315,10.659303287633685,14.020490291003284,-0.4615512976559739,0.24922677110594607,0.055829831218463966,,0.02
251,AIZ,2022,6606967447.86,0.4656238203095508,17,0.01467007780605636,5.2356237976023685,7.772043135558685,11.298423155418849,0.12590993819287746,0.06541017333932414,0.015866255293657306,,-0.06
252,AIZ,2023,8754065429.060001,3.8844878408253503,18,0.015125525518889987,12.366234394437724,18.007546925192116,21.905076053400116,0.1430971288943189,0.13358977024638735,0.027643809454738853,,-0.07
253,WLK,2013,4063092868.24,4.07323555419431,8,0.009215019950956416,9.170438187926521,1.1042984803700944,11.308276638014076,2.957293640725658,0.25238743191834295,0.2626478678771166,,
254,WLK,2014,8115623718.72,3.7441583826650287,9,0.0064914171991129746,5.107551989428321,4.52604849030548,7.771164857548015,7.598435683188664,0.23304840682381073,0.2383626873873431,,
255,WLK,2015,7082751447.52,4.161910064633152,10,0.007797172367160953,4.954390996211916,4.506302376483313,8.27521344413724,8.859848275098289,0.19780285730207925,0.19399034169843202,0.18963578400331899,0.41
256,WLK,2016,7217789430.83,2.035502958579882,11,0.008318016920479671,3.095131856379335,1.8502294861855384,6.725512078899457,0.1148542159180457,0.11322360953461975,0.06345935922530133,0.5302173304746445,0.18
257,WLK,2017,13768723497.93,1.760549059481444,12,0.008849765358129588,10.089179292538237,7.357982750923208,11.82228984585769,0.15234423579156822,0.26754205990972507,0.11920071223662083,0.48264515444220357,0.05
258,WLK,2018,8540628136.17,2.4023668639053253,13,0.014196181684096905,7.716683006123119,5.477605306555265,10.916472244605897,0.16305732484076432,0.178175313059034,0.13648142816009215,0.32324455205811137,0.07
259,WLK,2019,9004048041.95,2.209508460918614,14,0.015746264512783905,3.2799858310844847,4.004543271205286,10.136013221474856,0.08080808080808081,0.07184300341296929,0.0543261231281198,0.38593733626742116,0.6
260,WLK,2020,10427261385.599998,2.5622697126013265,15,0.016685430253788557,2.582461396545352,6.041394539797006,10.149855852482792,0.05716950959488273,0.054608638093662086,0.034460650745311745,0.37202535591811287,0.1
261,WLK,2021,12418229113.289999,2.2453071672354947,16,0.016763600883516472,15.760455715102207,13.57823876993421,18.724829271441532,0.23773136355917812,0.2532998114393463,0.17362705553831834,0.4181964455496233,0.05
262,WLK,2022,13076649342.0,2.5992167101827675,17,0.01994107653093763,17.619756710916015,17.933415041328406,26.621750793751612,0.1931113080916804,0.22626120229584132,0.168365110672803,0.32971112311015116,0.01
263,WLK,2023,17938622534.48,2.368817204301075,18,0.023826695736165082,3.737234554723483,10.15841208820454,18.225845344121204,0.058096907873764744,0.046772776096084365,0.04505343929843793,0.3495712924738012,0.19
264,BOKF,2013,4852188397.999999,1.3317911102291409,7,0.015698031726324273,4.327430667913649,7.162445912925576,10.064065612153092,-0.12868964906846042,0.10483571624169012,0.021016044915779096,0.6086319615242216,
265,BOKF,2014,4443185390.16,2.5000012631695956,8,0.016453994766327747,3.9516238595139375,-4.647710168865217,-0.49497489005760437,-0.23220246605661934,0.08855819142451091,0.01804986121349747,0.6488326498596151,
266,BOKF,2015,4456170463.559999,4.2556128917950735,9,0.016963868800060868,3.871777682448995,0.4096182865818286,3.970663553984521,-0.25630829651448206,0.08932363345504613,0.015979321371709484,0.7050612098078115,0.06
267,BOKF,2016,6227452517.280001,4.751319427931343,10,0.016592085154299416,3.1025127315525216,-3.8903553215017954,-1.2260944485426566,-0.37399601815897593,0.0710468314007281,0.013111730079037816,0.6829603586938275,0.04
268,BOKF,2017,6937634371.5199995,5.812327268149554,11,0.016935431354950112,4.453151092370296,-0.47708721197349974,2.860114681375552,-0.20342723373365543,0.09573930291153976,0.020414742807028315,0.6633429244039099,-0.02
269,BOKF,2018,5551923708.36,9.305856882667614,12,0.018424034817978586,5.886107752307932,-11.848769272701693,-7.2909143040002435,0.13019012581424882,0.10054942240815828,0.021455745576978637,,0.02
270,BOKF,2019,6621301377.8,6.930529928908666,13,0.020773433499476714,6.609916495681672,-11.329644871855269,-6.252478514088638,0.13209753547790462,0.10312585271824697,0.02516237028176501,,0.1
271,BOKF,2020,5204151638.400001,2.7695770043797356,14,0.020844557527821207,5.724440114346688,-7.334541699045354,-5.477398212163518,-0.00046222689762072687,0.08260691731105113,0.016295086018570593,,0.13
272,BOKF,2021,8044037519.21,28.051096657574927,15,0.020726055971235342,8.106076598260795,-51.10371282807889,-48.42468061589244,0.317381361699342,0.11524084350224806,0.01725945697766311,,0.01
273,BOKF,2022,7931978977.55,13.370727370932169,16,0.020636367608366037,6.807775817716432,64.21106011520433,67.02493851845925,0.11796254843556998,0.11110655528526694,0.01775976083623173,,-0.0
274,BOKF,2023,6560215459.8,11.126669960357674,17,0.020533017169291116,6.929405776161182,-1.3021375292238386,0.8640835022471681,0.14743476510805636,0.10320894236629212,0.03561002886408102,,-0.0
275,EVR,2013,1979196240.0,1.8928100112964925,6,0.008113568141318927,1.6087350489307721,5.8664673190769605,6.001993475897065,-0.6101422444263971,0.10597694699958812,0.1460545334499188,0.3360297410735164,
276,EVR,2014,1903282910.0,1.7735431598628857,7,0.007446971007054391,2.3903915472030377,5.570563794953636,5.942602426877253,-0.5696573552558402,0.15758569586109444,0.16126035821817922,0.382010077853944,
277,EVR,2015,2092346790.0,1.8367009844405942,8,0.00988813922010817,1.107656924309378,9.082926325038116,9.501279168927823,-0.7484849804232702,0.0849525916060188,0.12778002879223843,0.4094331142199,0.01
278,EVR,2016,2686376100.0,1.9973911411006406,9,0.01256709313722183,2.7498657392015957,10.317545968340026,10.789095465821037,-0.610791534812842,0.2039226395700344,0.20315616072731824,0.31895201131424805,0.41
279,EVR,2017,3505050000.0,2.1553726737520793,10,0.013065769846214503,3.2213121068173063,12.220721530363333,13.02441905250995,-0.48245971658803777,0.23062923281687758,0.36034952544266147,0.30186199567741834,0.28
280,EVR,2018,2869126640.0,1.97630357040434,11,0.016218869661553892,9.408889110590113,20.358407741806754,21.189554546814986,-0.47089138122120017,0.4975993246451749,0.36594460949900287,0.2239390223179463,0.04
